https://www.loom.com/share/75e6f243247d443bbbe6147ffdfa0b20	BP_AZ_Welcome_to_Agent_Zero
https://www.loom.com/share/fba02df655f84b9ea9778ec3b57b5721	BP_AZ_LLMs_Introduction_to_AI
https://www.loom.com/share/1b9e59d399d44889ab2a926fe8212b79	BP_AZ_LLMs_Understanding_LLMs
https://www.loom.com/share/f7ac5ec9f92a4337ae61b2147611fbe0	BP_AZ_LLMs_Popular_LLMs
https://www.loom.com/share/ddc2bb486de84f2682aaf1eb664a4ec7	BP_AZ_LLMs_Open_vs_Closed_Source
https://www.loom.com/share/e430017803304f0191cbb2280d8a8bac	BP_AZ_LLMs_Prompt_Engineering
https://www.loom.com/share/1e1dedde2a724417916e8fe0c19a5319	BP_AZ_Data_What_is_Data
https://www.loom.com/share/c9d47581e0e54c72afe45103fb967666	BP_AZ_Data_Data_Types
https://www.loom.com/share/50b2a602d6104e87851f342b1e6d8636	BP_AZ_Data_What_is_JSON
https://www.loom.com/share/ba6ce63b2350414a9a1b08de5a7927b8	BP_AZ_Data_Data_Processing
https://www.loom.com/share/d3db0e10586a45ee9090e68bfd354029	BP_AZ_APIs_HTTP_Requests_Overview
https://www.loom.com/share/049b65f8d6294468b7919e442e39e37e	BP_AZ_RAG_What_is_RAG
https://www.loom.com/share/2959569a3af4423c8095a9056df4bacc	BP_AZ_RAG_What_are_Vector_DBs
https://www.loom.com/share/75a0ddf8cc7f4e8182c745b895b34f90	BP_AZ_RAG_Vector_Embeddings
https://www.loom.com/share/64da827dfcdd4c85ba198aebd196ea6f	BP_AZ_RAG_Vector_Dimensions
https://www.loom.com/share/91a6a24735c84551ab1b5aacaf66567f	BP_AZ_RAG_Real_World_Applications
https://www.loom.com/share/7d952a50a8ab41429e605465e3704e1b	BP_AZ_RAG_Tokenization_Text_Processing
https://www.loom.com/share/faec8bed53844846aac10752b703ec23	BP_AZ_RAG_OpenAI_Tokenizer
https://www.loom.com/share/728ba4c2cf1240b885119b2e7040e351	BP_AZ_RAG_Context_Windows
https://www.loom.com/share/fbba98227ff54f5daef5d4e2e34f58d9	BP_AZ_Modern_AI_What_is_Modern_AI
https://www.loom.com/share/d977b9e7276b4e508abb09bfffe5644b	BP_AZ_Modern_AI_Understanding_AI_Workflows
https://www.loom.com/share/ea866e479959457392e4587a71fdd8f6	BP_AZ_Modern_AI_Understanding_AI_Agents
https://www.loom.com/share/e3e7d9d5fca145c39d3f216955bbfe6f	BP_AZ_Modern_AI_AI_Voice_Agents
https://www.loom.com/share/f746d359fc874202b01c6bd3cfd173eb	BP_AZ_Modern_AI_Ethical_AI
https://www.loom.com/share/59c1aeb8b25a426ca3d15d8f304dc1c0	BP_10Hrs_Course_Overview
https://www.loom.com/share/a2caec23211043f69069276b6253970c	BP_P1_Time_Lens_Reclaiming_Calendar
https://www.loom.com/share/dc74e527777d48738da1704dce54e07b	BP_P1_Personal_Audit
https://www.loom.com/share/af12a7e39b8943c39ba4b39d52b66d83	BP_P1_Income_Lens_Growth_Flywheel
https://www.loom.com/share/f8154e79b864484ea6d0a591a7139c46	BP_P1_Step_by_Step_Test
https://www.loom.com/share/406fb4ca23714037a35eeb403fdea601	BP_P1_Scoring_with_ICE_Personal
https://www.loom.com/share/19f3578117c840cdbcbffe5c39f21562	BP_P1_End_of_Phase_1
https://www.loom.com/share/5fdedb082c85413a9a2126016caed19f	BP_P2_Intro_to_Process_Mapping
https://www.loom.com/share/9634ef0f7b1e410ab5fefc8ebf9c88d1	BP_P2_Identifying_Workflow_Triggers
https://www.loom.com/share/01985ef83615445b964e25c2698f2c76	BP_P2_Data_Sources_and_Transformation
https://www.loom.com/share/b2bf7362f32942e0bd725fcb6f96d70c	BP_P2_Integrating_AI
https://www.loom.com/share/aef4006627ee410ca9e1702c860b6a3f	BP_P2_Intro_to_Context_Engineering
https://www.loom.com/share/1c04ddee05204851a244de38cc337945	BP_P3_Congratulations_You_Made_It
